gene,logFC,logCPM,F,PValue,FDR,cell_type,scenario,omitted_donor,omitted_group,passes_primary_threshold
MCUR1,0.043735553488836,4.42461189264835,0.00895715862104338,0.925815181691458,0.965695061917114,CD8_NC,Full,,Full,FALSE
JARID2,-1.63654041568417,4.49569701568755,11.466342088024,0.0035548902914276,0.0583420230181354,CD8_NC,Full,,Full,TRUE
DTNBP1,0.31562811369813,4.70233924883282,0.584733524174841,0.456087636576236,0.685645643543036,CD8_NC,Full,,Full,FALSE
MYLIP,1.18272866590231,5.58196488683953,14.9065665974214,0.00148568692498879,0.0400839900737905,CD8_NC,Full,,Full,TRUE
NUP153,0.105078061971108,5.60781576188264,0.0962903977612317,0.760515082720361,0.880407862363363,CD8_NC,Full,,Full,FALSE
DEK,0.384156583017803,7.55078920297982,3.07145865967426,0.0996264168515063,0.313533612923805,CD8_NC,Full,,Full,FALSE
E2F3,0.628161220280243,4.31457792745712,1.95000123510228,0.182435057205487,0.43024100039971,CD8_NC,Full,,Full,FALSE
MRS2,0.12145784319505,4.96980482484848,0.103922141248191,0.751538187172059,0.873588781750596,CD8_NC,Full,,Full,FALSE
TDP2,0.159230874994964,5.50497563768827,0.277709670051473,0.605766733207835,0.788661795626315,CD8_NC,Full,,Full,FALSE
ACOT13,0.397707947825723,4.72806771470505,0.843206045748249,0.372731882840856,0.618201212765513,CD8_NC,Full,,Full,FALSE
C6orf62,0.181184625632821,6.11210943288816,0.464192067677624,0.50583619733083,0.724704371125684,CD8_NC,Full,,Full,FALSE
RIPOR2,-0.0355497693558432,8.49237805344037,0.0216459028213222,0.884948148413572,0.946964728467546,CD8_NC,Full,,Full,FALSE
TRIM38,-0.129823966361616,5.79267176347332,0.217609152113,0.647440234097858,0.816123233924347,CD8_NC,Full,,Full,FALSE
HIST1H1C,0.555742459143939,5.96690648656122,2.01714689255598,0.175551703958083,0.423024890837033,CD8_NC,Full,,Full,FALSE
HIST1H4C,0.0187396125268828,7.78317386528046,0.0037203263041443,0.952150812743716,0.976810833793194,CD8_NC,Full,,Full,FALSE
HIST1H1E,-0.211396536045369,6.22976907346709,0.400102561443922,0.536362096042767,0.747474851322911,CD8_NC,Full,,Full,FALSE
HIST1H1D,-0.292726457435037,6.48807051627802,0.827491244611542,0.377078674156959,0.622834968356552,CD8_NC,Full,,Full,FALSE
BTN3A2,0.0959663933694966,7.49318178469438,0.106612596360045,0.748444571331934,0.872550808928026,CD8_NC,Full,,Full,FALSE
BTN3A1,-0.677054874224618,7.0394034088888,5.94782348740632,0.0273303631278131,0.155415986004077,CD8_NC,Full,,Full,TRUE
BTN3A3,-0.366863515444906,6.2088854379172,2.08787079502639,0.168619835721904,0.414319570032492,CD8_NC,Full,,Full,FALSE
BTN2A1,-0.315535534450383,5.47451116266293,1.13173046617759,0.303926828853093,0.557387385181565,CD8_NC,Full,,Full,FALSE
HMGN4,-1.746957102258,4.35005704506702,8.83965528525363,0.0083581684118849,0.0862288853682724,CD8_NC,Full,,Full,TRUE
ABT1,-0.617440005050888,5.6323468245276,4.24324824852043,0.0568598767837435,0.228266693632592,CD8_NC,Full,,Full,FALSE
ZSCAN16-AS1,0.477063552156151,4.96529474516603,1.70382071962936,0.21110096262925,0.465670291231316,CD8_NC,Full,,Full,FALSE
ZKSCAN8,-0.181159315526908,4.6648111526797,0.243800962988538,0.62844032688236,0.803167014061761,CD8_NC,Full,,Full,FALSE
TRIM27,-0.886075148411358,6.04232689628857,9.71770010319993,0.00693169042288915,0.0804585591280686,CD8_NC,Full,,Full,TRUE
GABBR1,-0.321339869643329,4.372698669691,0.471196996279842,0.502486116596351,0.721192889778301,CD8_NC,Full,,Full,FALSE
HLA-F,0.205046559611619,8.36376361968796,0.634189073395686,0.43796751009031,0.674336544316128,CD8_NC,Full,,Full,FALSE
HLA-A,1.02076892086771,10.5507717879422,19.9410684721752,0.000429716766767902,0.0242517715933876,CD8_NC,Full,,Full,TRUE
ZNRD1,0.477297181195296,6.27092091818422,3.70352854173021,0.07305545791578,0.263813659789285,CD8_NC,Full,,Full,FALSE
PPP1R11,0.290171373695186,5.86983165387478,1.03735549497458,0.324255144635485,0.576863117029639,CD8_NC,Full,,Full,FALSE
TRIM26,-1.39806207660383,5.59168134957927,18.5474975086857,0.000592646853125643,0.0262947948598625,CD8_NC,Full,,Full,TRUE
HCG18,0.474028947776803,5.10624948568567,2.0217275953903,0.175149317652698,0.4225672063732,CD8_NC,Full,,Full,FALSE
HLA-E,-0.0977698757416911,10.7756167723891,0.200362286044336,0.660681016774471,0.823221375658598,CD8_NC,Full,,Full,FALSE
ABCF1,-0.449541847905443,6.4986673439948,3.44083028222621,0.0829403336263956,0.283057422295697,CD8_NC,Full,,Full,FALSE
PPP1R10,0.430457246603591,5.51137112216387,2.00057382256518,0.177264913758921,0.424712178581706,CD8_NC,Full,,Full,FALSE
MRPS18B,-0.00844801156331047,6.59371148829964,0.00089449747265669,0.976526010185317,0.988262138138806,CD8_NC,Full,,Full,FALSE
C6orf136,0.0667801808936553,4.79826089906286,0.0298695936011453,0.865049207026169,0.936723044462864,CD8_NC,Full,,Full,FALSE
DHX16,0.162094168691993,5.77376515299699,0.241590027818772,0.630032421559991,0.804240709996113,CD8_NC,Full,,Full,FALSE
PPP1R18,-0.784986769898864,7.13060772916945,7.6266180993977,0.0143121313023418,0.10881628740181,CD8_NC,Full,,Full,TRUE
MDC1,-0.638653844732692,5.0785579149893,1.65262931577145,0.217647723603379,0.473278699546894,CD8_NC,Full,,Full,FALSE
TUBB,-0.497930396188767,7.26651094320547,4.7081171853511,0.0461086362688985,0.202795832033942,CD8_NC,Full,,Full,FALSE
FLOT1,0.671443081947398,5.80846388567495,3.48113659870414,0.0813326095736304,0.280597503029025,CD8_NC,Full,,Full,FALSE
IER3,1.75419123881159,4.39044495682665,14.9850004223192,0.00146417676532901,0.0400839900737905,CD8_NC,Full,,Full,TRUE
AL662844.4,1.1089699677182,4.79251272763182,10.4099485924223,0.00553893704195703,0.0728347520455703,CD8_NC,Full,,Full,TRUE
HLA-C,0.708116108678915,10.6630191547541,9.13641576113564,0.0083916263586505,0.0862965806786222,CD8_NC,Full,,Full,TRUE
HLA-B,0.931299270865606,11.1158087710696,10.2909654554907,0.00572667142018165,0.0736433877821756,CD8_NC,Full,,Full,TRUE
HCP5,0.042239507556309,5.21162541318545,0.0131053789055687,0.910348793853141,0.958705208503318,CD8_NC,Full,,Full,FALSE
DDX39B,0.0560688902694429,5.68988362456327,0.0191171032399716,0.891834540884823,0.950332489016591,CD8_NC,Full,,Full,FALSE
LTA,0.683128021151674,5.14272824689462,2.03687780655714,0.173630377230606,0.421561154252289,CD8_NC,Full,,Full,FALSE
LTB,0.0922849777585374,8.69754624541726,0.147055939176518,0.706624199939248,0.854113256020999,CD8_NC,Full,,Full,FALSE
LST1,2.09355225699268,6.87884393178843,33.7716095328197,3.13087323303043e-05,0.00574023243895893,CD8_NC,Full,,Full,TRUE
NCR3,0.556463006661151,4.84845213485093,1.82777350110916,0.196060571897995,0.44694758396139,CD8_NC,Full,,Full,FALSE
AIF1,1.79164089645224,8.03062656264334,27.2264993249731,9.66713450723052e-05,0.0106955176091204,CD8_NC,Full,,Full,TRUE
PRRC2A,-1.47767356054684,6.79814539558051,32.705421949092,3.7551302111825e-05,0.00651261366625894,CD8_NC,Full,,Full,TRUE
BAG6,-0.152676090320887,5.91923688917946,0.347070718293642,0.564369775785456,0.765495846800944,CD8_NC,Full,,Full,FALSE
GPANK1,-0.315303571314001,4.51349812278082,0.532083108961166,0.47659082452395,0.701280284560923,CD8_NC,Full,,Full,FALSE
CSNK2B,0.0464518884970137,6.47079910704555,0.0343017397177871,0.855493675924643,0.931645721548807,CD8_NC,Full,,Full,FALSE
CLIC1,0.597333047810829,7.46969224059962,3.12665784737516,0.096889379129278,0.309015480055953,CD8_NC,Full,,Full,FALSE
LSM2,0.195065730220392,6.13606657011525,0.534808336349511,0.475624643384394,0.700776028322641,CD8_NC,Full,,Full,FALSE
HSPA1A,-0.379783458028635,4.41845466864397,0.661430864536907,0.428267115678427,0.666749570969722,CD8_NC,Full,,Full,FALSE
C6orf48,-0.114859993550288,8.14045242743979,0.117075108025017,0.736869065416371,0.865154371498454,CD8_NC,Full,,Full,FALSE
EHMT2,-0.468336129942173,5.56786276245321,1.93220050064846,0.184432762269582,0.432567629928329,CD8_NC,Full,,Full,FALSE
NELFE,0.383305223097492,5.15695425069757,1.34907684266601,0.263259114813043,0.519245747497907,CD8_NC,Full,,Full,FALSE
SKIV2L,-0.177669516308568,4.98776055456389,0.140766621766425,0.712666521301396,0.857042928634007,CD8_NC,Full,,Full,FALSE
DXO,0.135267189580651,4.67035715668563,0.127170175897842,0.726242250147528,0.862480171438096,CD8_NC,Full,,Full,FALSE
ATF6B,0.229407490348903,6.15071443397989,0.666421682734908,0.42680670868105,0.665732646299408,CD8_NC,Full,,Full,FALSE
RNF5,0.0541020643725349,5.62353888765991,0.0303364588945428,0.864013181734993,0.93623312853655,CD8_NC,Full,,Full,FALSE
PBX2,0.176011268736774,5.35516266382176,0.308494445749614,0.586642637957076,0.778107856091475,CD8_NC,Full,,Full,FALSE
GPSM3,0.0389344137023094,8.8215889873785,0.030497061876087,0.863649828951625,0.936200026487833,CD8_NC,Full,,Full,FALSE
HLA-DRA,2.15738932002435,8.10891122521127,36.1549193119111,2.15588146732772e-05,0.004611430458614,CD8_NC,Full,,Full,TRUE
HLA-DRB5,1.90494417256849,4.46070895164125,5.13781637557197,0.040946514478844,0.191931178532317,CD8_NC,Full,,Full,TRUE
HLA-DRB6,3.25133008880805,4.69090387536957,7.70199080699659,0.0225892523828182,0.140053364773473,CD8_NC,Full,,Full,TRUE
HLA-DRB1,0.955103555227938,7.28300535990639,4.71300318168997,0.0485474968923604,0.20865993808324,CD8_NC,Full,,Full,TRUE
HLA-DQA1,2.00401145188633,4.26444847480855,13.600667645093,0.00213867292175484,0.0475188692021533,CD8_NC,Full,,Full,TRUE
HLA-DQB1,1.04485327456809,5.0458612192904,7.56508998730887,0.0146731802775376,0.109738968545284,CD8_NC,Full,,Full,TRUE
TAP2,-0.152708488679194,5.3273681815249,0.214755652028409,0.649596221222202,0.817024490706168,CD8_NC,Full,,Full,FALSE
PSMB8,0.436910327098632,7.81206988914492,3.62718670579504,0.0757590310824703,0.269482096705217,CD8_NC,Full,,Full,FALSE
PSMB8-AS1,0.00784670612971511,6.85643902085265,0.000693199707419815,0.979334589302958,0.989979530491033,CD8_NC,Full,,Full,FALSE
PSMB9,0.365953646325525,8.02446470770484,2.23505301104078,0.155187334522764,0.397539770711608,CD8_NC,Full,,Full,FALSE
TAP1,-0.142674548187512,6.8612025971424,0.193672853536018,0.666014202670926,0.827136276086575,CD8_NC,Full,,Full,FALSE
HLA-DMB,1.74524325600293,5.06947803691244,10.9737651481183,0.00462728885050438,0.0658885944732091,CD8_NC,Full,,Full,TRUE
HLA-DMA,1.06064502271065,5.33411188540833,10.913731027952,0.00471362764114542,0.0666241158000664,CD8_NC,Full,,Full,TRUE
BRD2,-0.337461003253291,7.22528336941479,1.68743997794165,0.213120320193356,0.46824411747428,CD8_NC,Full,,Full,FALSE
HLA-DOA,0.586578093430389,4.64033402704506,1.74243841473549,0.206241629689234,0.459393940136036,CD8_NC,Full,,Full,FALSE
HLA-DPA1,1.0327101514764,7.17817195398344,10.7793602682601,0.00490223883011678,0.0672172362667935,CD8_NC,Full,,Full,TRUE
HLA-DPB1,0.711935788447882,7.70460180919474,8.0466139038516,0.0122823213676245,0.103432619706097,CD8_NC,Full,,Full,TRUE
RXRB,-0.295854541681876,5.34307658166521,0.920047712264363,0.352390903115564,0.60188778953755,CD8_NC,Full,,Full,FALSE
SLC39A7,0.536157202434941,4.89546962474303,1.89834054985222,0.188106849867272,0.436873563372525,CD8_NC,Full,,Full,FALSE
HSD17B8,0.821621973375862,4.78329600395346,5.07447832247778,0.0393869247071084,0.18909092831073,CD8_NC,Full,,Full,TRUE
RING1,0.220018932711614,5.47570575321648,0.409799720290812,0.531545725267305,0.743743821861263,CD8_NC,Full,,Full,FALSE
VPS52,0.42216508396953,4.85634527952992,1.23379268189111,0.283837090774218,0.539349307520922,CD8_NC,Full,,Full,FALSE
RPS18,0.584831882392847,12.5166251802812,6.09650750900956,0.0257315903403074,0.150045560989995,CD8_NC,Full,,Full,TRUE
WDR46,0.197614229576566,4.82188535500831,0.275268541323439,0.607337001564798,0.789562710502696,CD8_NC,Full,,Full,FALSE
PFDN6,-0.178345029789872,5.44651240083772,0.354316134310407,0.560390933289502,0.763129800715076,CD8_NC,Full,,Full,FALSE
RGL2,0.297779729115809,5.38870562256823,1.01817968408737,0.328652816640906,0.580735835869417,CD8_NC,Full,,Full,FALSE
TAPBP,-0.00495754526934533,7.40592817887111,0.000322696286799862,0.985899248265774,0.992789556965364,CD8_NC,Full,,Full,FALSE
